participant,session_time,mem_nom,cond_1st,tree_behaviour,resource_distribution,trial,trial_number,bg_name,bg_type,loop,sample,t_absolute,secs_elapsed,sample_interval,flag,fruits,row,col,x,y
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,44,44,672.4525162485243,2.9117829213682853,0.1339780350226647,0,0,,,683.0,316.3999938964844
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,45,45,672.4855678156655,2.944834488509514,0.03305156714122859,0,0,,,684.300048828125,312.1000061035156
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,46,46,672.5185334629859,2.977800135829966,0.03296564732045226,0,0,,,685.800048828125,314.8000030517578
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,47,47,672.5525342535657,3.0118009264097054,0.03400079057973926,0,0,,,699.699951171875,318.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,48,48,672.5855078184104,3.0447744912544294,0.032973564844724024,0,0,,,726.699951171875,333.8999938964844
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,49,49,672.6185403248419,3.0778069976859115,0.033032506431482034,1,0,1.0,16.0,725.300048828125,334.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,50,50,672.8357256970066,3.294992369850661,0.21718537216474942,0,0,,,715.699951171875,324.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,51,51,672.8697256078613,3.328992280705279,0.033999910854618065,3,0,1.0,16.0,718.300048828125,366.8999938964844
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,52,52,673.0025500299689,3.461816702812939,0.1328244221076602,3,0,1.0,16.0,718.5999755859375,355.8000030517578
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,53,53,673.1365380352108,3.5958047080548567,0.13398800524191756,3,0,1.0,16.0,717.5,355.3999938964844
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,54,54,673.2695694859704,3.7288361588143744,0.1330314507595176,3,0,1.0,16.0,721.9000244140625,350.8000030517578
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,55,55,673.403591800492,3.8628584733360185,0.13402231452164415,3,0,1.0,16.0,713.699951171875,350.8000030517578
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,56,56,673.5365942203225,3.9958608931665367,0.1330024198305182,3,0,1.0,16.0,718.9000244140625,347.8000030517578
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,57,57,673.6705746012794,4.129841274123464,0.13398038095692755,3,0,1.0,16.0,716.0,347.3000030517578
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,58,58,673.8036380153881,4.262904688232084,0.13306341410861933,3,0,1.0,16.0,718.5,342.3000030517578
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,59,59,673.9365638991294,4.39583057197342,0.1329258837413363,3,0,1.0,16.0,719.9000244140625,346.8999938964844
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,60,60,674.0706023419461,4.529869014790165,0.13403844281674537,3,0,1.0,16.0,723.9000244140625,351.3999938964844
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,61,61,674.2036173711695,4.662884044013481,0.13301502922331565,3,0,1.0,16.0,726.0999755859375,346.6999969482422
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,62,62,674.3376241438818,4.796890816725863,0.13400677271238237,0,0,,,796.4000244140625,85.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,63,63,674.3706050397705,4.829871712614477,0.032980895888613304,0,0,,,803.4000244140625,-48.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,64,64,674.4045782656285,4.863844938472539,0.033973225858062506,0,0,,,796.300048828125,-60.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,65,65,674.4375764627785,4.8968431356224755,0.03299819714993646,0,0,,,795.9000244140625,-60.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,66,66,674.4705623437749,4.929829016618896,0.03298588099642075,0,0,,,797.699951171875,-59.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,67,67,674.5046361515433,4.963902824387333,0.03407380776843638,0,0,,,797.4000244140625,-61.9000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,68,68,674.5376041447962,4.996870817640229,0.03296799325289612,0,0,,,798.300048828125,-62.5999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,69,69,674.5706313728751,5.029898045719165,0.03302722807893588,0,0,,,804.800048828125,-59.4000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,70,70,674.604588763681,5.063855436525046,0.033957390805881005,0,0,,,806.800048828125,-57.9000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,71,71,674.6376291876386,5.0968958604826184,0.033040423957572784,0,0,,,806.300048828125,-60.0999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,72,72,674.6716226471744,5.130889320018468,0.03399345953584998,1,0,9.0,16.0,782.0999755859375,-409.4000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,73,73,674.880091116067,5.339357788911002,0.20846846889253356,3,0,9.0,16.0,761.699951171875,-453.5999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,74,74,675.0046288204994,5.463895493343443,0.12453770443244139,3,0,9.0,16.0,761.699951171875,-458.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,75,75,675.1386303148593,5.59789698770328,0.13400149435983622,3,0,9.0,16.0,759.5,-465.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,76,76,675.2716007713425,5.730867444186515,0.13297045648323547,3,0,9.0,16.0,766.0,-465.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,77,77,675.4056430263008,5.864909699144846,0.1340422549583309,3,0,9.0,16.0,761.4000244140625,-465.0999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,78,78,675.5386697851955,5.997936458039476,0.1330267588946299,3,0,9.0,16.0,761.4000244140625,-465.4000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,79,79,675.6726885808166,6.131955253660635,0.13401879562115937,3,0,9.0,16.0,765.5999755859375,-465.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,80,80,675.8056253145023,6.264891987346346,0.13293673368571035,3,0,9.0,16.0,765.0999755859375,-468.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,81,81,675.9396106805671,6.3988773534110805,0.133985366064735,0,0,,,757.0,-470.20001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,82,82,675.9726645936425,6.431931266486572,0.03305391307549144,0,0,,,762.0,-469.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,83,83,676.0056243761283,6.464891048972277,0.032959782485704636,3,0,9.0,16.0,758.5,-467.29998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,84,84,676.1396607662518,6.59892743909586,0.13403639012358326,3,0,9.0,16.0,753.0999755859375,-466.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,85,85,676.2726561482814,6.7319228211254085,0.13299538202954864,3,0,9.0,16.0,756.4000244140625,-465.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,86,86,676.406678462803,6.865945135647053,0.13402231452164415,3,0,9.0,16.0,755.699951171875,-465.4000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,87,87,676.5396665137905,6.998933186634531,0.13298805098747835,3,0,9.0,16.0,754.800048828125,-464.0999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,88,88,676.6736457217794,7.132912394623418,0.13397920798888663,3,0,9.0,16.0,757.199951171875,-465.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,89,89,676.8066689617717,7.265935634615744,0.13302323999232613,3,0,9.0,16.0,758.9000244140625,-463.29998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,90,90,676.9408760185761,7.400142691420115,0.13420705680437095,3,0,9.0,16.0,761.9000244140625,-468.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,91,91,677.0736526422843,7.532919315128311,0.13277662370819598,0,0,,,750.800048828125,-472.29998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,92,92,677.1067003972839,7.565967070127954,0.033047754999643075,0,0,,,753.5,-470.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,93,93,677.1408909152542,7.600157588098227,0.034190517970273504,0,0,,,754.4000244140625,-473.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,94,94,677.1736712338097,7.632937906653751,0.03278031855552399,0,0,,,753.199951171875,-474.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,95,95,677.2066870254621,7.665953698306112,0.03301579165236035,0,0,,,756.699951171875,-473.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,96,96,677.2408417679435,7.700108440787517,0.034154742481405265,0,0,,,755.300048828125,-473.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,97,97,677.2737074198376,7.732974092681616,0.032865651894098846,0,0,,,753.9000244140625,-477.9000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,98,98,677.3077645128251,7.767031185669111,0.03405709298749571,0,0,,,755.0999755859375,-478.0999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,99,99,677.3408632918854,7.800129964729422,0.033098779060310335,0,0,,,761.0,-478.20001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,100,100,677.3736629643918,7.832929637235793,0.03279967250637128,0,0,,,760.5999755859375,-475.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,101,101,677.4077634571549,7.867030129998966,0.03410049276317295,0,0,,,761.9000244140625,-474.0999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,102,102,677.4408534389622,7.900120111806245,0.0330899818072794,0,0,,,760.5,-475.20001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,103,103,677.4736777437756,7.932944416619648,0.032824304813402705,0,0,,,765.300048828125,-475.5999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,104,104,677.5077380624225,7.967004735266528,0.03406031864687975,0,0,,,768.0,-474.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,105,105,677.5408438792838,8.000110552127808,0.03310581686127989,0,0,,,908.4000244140625,-508.699951171875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,106,106,677.5747569905889,8.03402366343289,0.033913111305082566,0,0,,,-33728.0,-33308.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,107,107,677.6077657444421,8.0670324172861,0.03300875385320978,0,0,,,-33728.0,-33308.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,108,108,677.6408824112441,8.100149084088116,0.03311666680201597,0,0,,,-33728.0,-33308.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,109,109,677.6747591605781,8.134025833422129,0.03387674933401286,0,0,,,365.5,-243.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,110,110,677.707772606298,8.167039279142045,0.03301344571991649,2,1,7.0,11.0,283.5,-198.0999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,111,111,677.9247840861244,8.384050758968442,0.21701147982639668,3,1,7.0,11.0,265.300048828125,-226.4000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,112,112,678.0577894383714,8.517056111215425,0.1330053522469825,3,1,7.0,11.0,258.5,-230.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,113,113,678.1917657139438,8.651032386787847,0.1339762755724223,3,1,7.0,11.0,257.0,-237.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,114,114,678.3249569814398,8.784223654283778,0.13319126749593124,3,1,7.0,11.0,258.5,-238.4000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,115,115,678.4587889820887,8.918055654932687,0.13383200064890843,3,1,7.0,11.0,252.800048828125,-236.9000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,116,116,678.5918037180709,9.051070390914902,0.13301473598221492,3,1,7.0,11.0,256.0,-235.20001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,117,117,678.7257861517191,9.185052824563172,0.13398243364827067,3,1,7.0,11.0,252.4000244140625,-234.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,118,118,678.8587876918245,9.31805436466857,0.133001540105397,3,1,7.0,11.0,249.699951171875,-231.9000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,119,119,678.9928273076075,9.452093980451536,0.1340396157829673,3,1,7.0,11.0,245.300048828125,-231.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,120,120,679.1258059748579,9.585072647701963,0.13297866725042695,3,1,7.0,11.0,242.699951171875,-231.5
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,121,121,679.2598303420727,9.71909701491677,0.13402436721480626,3,1,7.0,11.0,246.5,-232.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,122,122,679.3928594468998,9.852126119743843,0.13302910482707375,3,1,7.0,11.0,244.800048828125,-235.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,123,123,679.5268588885665,9.986125561410518,0.1339994416666741,3,1,7.0,11.0,241.0,-233.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,124,124,679.6598363828525,10.119103055696542,0.132977494286024,3,1,7.0,11.0,237.9000244140625,-212.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,125,125,679.7928200352126,10.252086708056595,0.13298365236005338,3,1,7.0,11.0,238.0999755859375,-220.20001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,126,126,679.9268221160564,10.386088788900452,0.13400208084385667,3,1,7.0,11.0,234.800048828125,-222.9000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,127,127,680.0598579654416,10.519124638285575,0.13303584938512358,3,1,7.0,11.0,236.300048828125,-220.0999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,128,128,680.1938512490342,10.65311792187822,0.13399328359264473,3,1,7.0,11.0,217.300048828125,-208.5999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,129,129,680.3268551350739,10.78612180791788,0.13300388603965985,2,2,4.0,5.0,-350.70001220703125,122.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,130,130,680.5437900788111,11.003056751655095,0.21693494373721478,3,2,4.0,5.0,-359.29998779296875,113.20001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,131,131,680.6778780794775,11.137144752321547,0.134088000666452,3,2,4.0,5.0,-371.20001220703125,80.60000610351562
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,132,132,680.8108890033182,11.270155676162176,0.1330109238406294,3,2,4.0,5.0,-376.70001220703125,73.60000610351562
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,133,133,680.9448872720186,11.404153944862628,0.13399826870045217,3,2,4.0,5.0,-384.9000244140625,67.10000610351562
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,134,134,681.0779330916248,11.537199764468824,0.13304581960619544,3,2,4.0,5.0,-384.4000244140625,65.20001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,135,135,681.2118762308819,11.671142903725922,0.13394313925709866,3,2,4.0,5.0,-376.70001220703125,64.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,136,136,681.3449062154341,11.804172888278117,0.13302998455219495,3,2,4.0,5.0,-372.70001220703125,67.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,137,137,681.4788766261718,11.938143299015792,0.13397041073767468,3,2,4.0,5.0,-372.5999755859375,68.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,138,138,681.611959394233,12.071226067077077,0.1330827680612856,3,2,4.0,5.0,-373.4000244140625,65.39999389648438
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,139,139,681.7449506708781,12.20421734372212,0.1329912766450434,0,2,,,-378.0999755859375,-274.5999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,140,140,681.778945889866,12.238212562710032,0.03399521898791136,0,2,,,-379.0,-276.79998779296875
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,141,141,681.8119174020194,12.271184074863413,0.0329715121533809,0,2,,,-375.4000244140625,-274.5999755859375
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,142,142,681.8459000116127,12.305166684456708,0.03398260959329491,2,3,7.0,5.0,-366.29998779296875,-265.70001220703125
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,143,143,682.0619496586078,12.521216331451797,0.21604964699508855,0,3,,,-358.70001220703125,-270.9000244140625
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,144,144,682.0961865087702,12.555453181614212,0.03423685016241507,3,3,7.0,5.0,-358.5,-267.0
P034,20191022162934,nom,dispersed_1st,fade,practice,tr-1,-1,practice_01,practice,145,145,682.2289563879185,12.688223060762539,0.13276987914832716,3,3,7.0,5.0,-366.5,-240.0999755859375
