participant,session_time,mem_nom,cond_1st,tree_behaviour,resource_distribution,trial,trial_number,bg_name,bg_type,loop,sample,t_absolute,secs_elapsed,sample_interval,flag,fruits,row,col,x,y
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,63,63,664.3606222120044,5.291577570058394,0.03338410324931829,0,3,,,150.699951171875,-151.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,64,64,664.393942681801,5.324898039855043,0.03332046979664938,0,3,,,136.5,-159.9000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,65,65,664.4271980519366,5.358153409990564,0.033255370135520934,0,3,,,139.699951171875,-162.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,66,66,664.4605416878289,5.391497045882943,0.0333436358923791,0,3,,,136.199951171875,-161.20001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,67,67,664.4938527738907,5.424808131944701,0.03331108606175803,0,3,,,137.0999755859375,-163.5999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,68,68,664.5271879057732,5.458143263827196,0.03333513188249526,0,3,,,135.0999755859375,-167.29998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,69,69,664.5606183412136,5.491573699267633,0.03343043544043667,0,3,,,135.0999755859375,-167.70001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,70,70,664.5938564100879,5.524811768141944,0.033238068874311466,0,3,,,133.199951171875,-172.9000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,71,71,664.6272144148244,5.5581697728783865,0.033358004736442126,0,3,,,134.9000244140625,-173.5999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,72,72,664.6605812168124,5.591536574866382,0.03336680198799513,0,3,,,133.300048828125,-170.70001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,73,73,664.6938506625503,5.6248060206042965,0.03326944573791479,0,3,,,132.4000244140625,-172.0999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,74,74,664.727184621466,5.658139979520001,0.0333339589157049,3,3,7.0,11.0,227.199951171875,-185.5999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,75,75,664.8605213368537,5.791476694907715,0.1333367153877134,3,3,7.0,11.0,219.199951171875,-188.5999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,76,76,664.99383899153,5.924794349583976,0.13331765467626155,3,3,7.0,11.0,217.300048828125,-190.4000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,77,77,665.1271701353252,6.05812549337918,0.1333311437952034,3,3,7.0,11.0,224.4000244140625,-191.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,78,78,665.2605056777461,6.191461035800103,0.13333554242092305,3,3,7.0,11.0,224.800048828125,-193.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,79,79,665.393860867362,6.324816225416043,0.13335518961594062,3,3,7.0,11.0,224.699951171875,-191.4000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,80,80,665.527151837042,6.458107195095977,0.13329096967993337,0,3,,,237.300048828125,24.29998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,81,81,665.5604981121098,6.491453470163833,0.03334627506785637,0,3,,,234.5,23.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,82,82,665.5938326575089,6.524788015562876,0.033334545399043236,0,3,,,238.300048828125,19.79998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,83,83,665.6271548867559,6.558110244809882,0.03332222924700545,0,3,,,237.800048828125,20.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,84,84,665.660485326771,6.591440684824988,0.03333044001510643,0,3,,,232.699951171875,18.0999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,85,85,665.6938316018387,6.624786959892731,0.03334627506774268,0,3,,,232.4000244140625,20.5999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,86,86,665.7271467932845,6.658102151338539,0.03331519144580852,0,3,,,234.4000244140625,18.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,87,87,665.760481925167,6.691437283221035,0.03333513188249526,0,3,,,233.199951171875,18.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,88,88,665.793815590841,6.724770948894957,0.03333366567392204,0,3,,,233.300048828125,21.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,89,89,665.8271961751896,6.758151533243563,0.033380584348606135,0,3,,,232.4000244140625,17.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,90,90,665.860497291033,6.7914526490869775,0.033301115843414664,3,3,4.0,11.0,234.5999755859375,91.29998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,91,91,665.9938143592258,6.924769717279787,0.13331706819280953,3,3,4.0,11.0,232.4000244140625,82.70001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,92,92,666.1271369990111,7.058092357065107,0.13332263978531955,3,3,4.0,11.0,233.0999755859375,84.20001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,93,93,666.2605297235668,7.19148508162084,0.13339272455573337,0,3,,,-23.5999755859375,87.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,94,94,666.2937977030963,7.224753061150295,0.03326797952945526,3,3,4.0,5.0,-324.29998779296875,86.79998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,95,95,666.4271300198583,7.358085377912289,0.13333231676199375,3,3,4.0,5.0,-318.9000244140625,80.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,96,96,666.5605253835895,7.4914807416435,0.13339536373121064,3,3,4.0,5.0,-316.79998779296875,76.89999389648438
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,97,97,666.6938057965676,7.624761154621638,0.13328041297813797,3,3,4.0,5.0,-308.29998779296875,71.70001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,98,98,666.8271521889321,7.758107546986139,0.1333463923645013,0,3,,,-357.79998779296875,-91.4000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,99,99,666.8604433345571,7.7913986926110965,0.03329114562495761,0,3,,,-356.79998779296875,-93.0999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,100,100,666.8937887298997,7.824744087953718,0.03334539534262149,0,3,,,-357.0999755859375,-91.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,101,101,666.9271194631565,7.858074821210494,0.0333307332567756,0,3,,,-327.0,-36.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,102,102,666.9604343613605,7.891389719414519,0.03331489820402567,0,3,,,-332.5999755859375,-35.29998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,103,103,666.9937656811007,7.924721039154747,0.03333131974022763,0,3,,,-330.29998779296875,-35.79998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,104,104,667.027171484237,7.958126842290994,0.033405803136247414,3,3,7.0,5.0,-352.70001220703125,-212.79998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,105,105,667.1604348891957,8.091390247249706,0.13326340495871136,3,3,7.0,5.0,-344.0999755859375,-221.9000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,106,106,667.2937727775503,8.224728135604323,0.13333788835461746,3,3,7.0,5.0,-348.70001220703125,-216.20001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,107,107,667.4270886727762,8.358044030830229,0.13331589522590548,3,3,7.0,5.0,-344.4000244140625,-216.70001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,108,108,667.560438877283,8.491394235336998,0.13335020450676893,3,3,7.0,5.0,-342.5,-213.9000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,109,109,667.6937656224525,8.624720980506481,0.13332674516948373,3,3,7.0,11.0,196.4000244140625,-203.79998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,110,110,667.8271158269592,8.75807118501325,0.13335020450676893,3,3,7.0,11.0,196.5999755859375,-203.9000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,111,111,667.9604100222981,8.891365380352113,0.13329419533886266,3,3,7.0,11.0,260.9000244140625,-198.9000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,112,112,668.0937678510895,9.02472320914353,0.1333578287914179,3,3,7.0,11.0,260.300048828125,-202.79998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,113,113,668.2271353568575,9.15809071491151,0.1333675057679784,3,3,4.0,11.0,241.0999755859375,34.100006103515625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,114,114,668.3604140103854,9.291369368439405,0.13327865352789559,3,3,4.0,11.0,238.300048828125,35.600006103515625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,115,115,668.4937671473093,9.42472250536332,0.13335313692391537,3,3,4.0,11.0,235.300048828125,40.399993896484375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,116,116,668.6270566507808,9.558012008834794,0.13328950347147384,3,3,4.0,11.0,222.0999755859375,82.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,117,117,668.7603945391354,9.691349897189411,0.13333788835461746,3,3,4.0,11.0,223.0,76.29998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,118,118,668.8937435706753,9.824698928729276,0.13334903153986488,3,3,4.0,5.0,-342.29998779296875,63.100006103515625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,119,119,669.0270984670495,9.958053825103548,0.13335489637427145,3,3,4.0,5.0,-340.0999755859375,61.20001220703125
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,120,120,669.1603865043123,10.091341862366335,0.13328803726278693,3,3,4.0,5.0,-339.9000244140625,59.600006103515625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,121,121,669.2937367088191,10.224692066873104,0.13335020450676893,1,3,1.0,1.0,-725.1000061035156,341.8999938964844
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,122,122,669.5023368432411,10.433292201295103,0.20860013442199943,0,3,,,-716.3000030517578,334.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,123,123,669.5308745406368,10.46182989869078,0.02853769739567724,0,3,,,-715.0,328.6000061035156
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,124,124,669.5640263964464,10.494981754500373,0.033151855809592234,0,3,,,-716.1999969482422,325.1999969482422
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,125,125,669.5970348570563,10.527990215110322,0.033008460609949,0,3,,,-716.6999969482422,322.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,126,126,669.6300430244246,10.560998382478601,0.03300816736827983,0,3,,,-718.1999969482422,318.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,127,127,669.6640570108816,10.595012368935613,0.034013986457011924,0,3,,,-721.6000061035156,310.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,128,128,669.6970666444585,10.628022002512466,0.03300963357685305,0,3,,,-724.3000030517578,301.6999969482422
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,129,129,669.7300384498539,10.660993807907857,0.03297180539539113,0,3,,,-743.8999938964844,-223.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,130,130,669.7640348418078,10.694990199861763,0.03399639195390591,0,3,,,-724.5,-331.79998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,131,131,669.7969978499517,10.727953208005715,0.03296300814395181,0,3,,,-724.6999969482422,-331.0999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,132,132,669.8300693575308,10.761024715584767,0.033071507579052195,0,3,,,-723.5,-326.9000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,133,133,669.8640475684983,10.795002926552343,0.03397821096757525,0,3,,,-725.3000030517578,-322.5
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,134,134,669.8970431264728,10.827998484526802,0.03299555797445919,0,3,,,-725.8000030517578,-324.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,135,135,669.9301175664691,10.861072924523114,0.03307443999631232,0,3,,,-724.5,-322.4000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,136,136,669.9640611749139,10.89501653296793,0.033943608444815254,2,4,9.0,1.0,-768.6000061035156,-415.0
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,137,137,670.1799694794021,11.110924837456082,0.21590830448815268,3,4,9.0,1.0,-764.3000030517578,-408.4000244140625
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,138,138,670.3131827400271,11.244138098081066,0.1332132606249843,1,4,9.0,16.0,687.0,-384.29998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,139,139,670.5301030216799,11.461058379733913,0.21692028165284682,3,4,9.0,16.0,760.0,-438.29998779296875
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,140,140,670.6631711276551,11.594126485709126,0.13306810597521235,3,4,9.0,16.0,753.300048828125,-435.0999755859375
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,141,141,670.7960591832162,11.72701454127025,0.13288805556112493,1,4,1.0,16.0,765.0,383.6000061035156
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,142,142,671.013122273585,11.944077631639061,0.21706309036881066,3,4,1.0,16.0,758.5999755859375,379.6999969482422
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,143,143,671.146089211168,12.07704456922204,0.13296693758297806,3,4,1.0,16.0,729.0999755859375,416.6999969482422
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,144,144,671.2790746229791,12.21002998103313,0.13298541181109158,3,4,1.0,16.0,739.300048828125,412.0999984741211
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,145,145,671.4132189260549,12.34417428410893,0.13414430307580005,0,4,,,26.5999755859375,108.89999389648438
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,146,146,671.446087510366,12.377042868420062,0.0328685843111316,0,4,,,27.20001220703125,104.39999389648438
P031,20191022121424,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,147,147,671.4791214830054,12.410076841059436,0.03303397263937313,0,4,,,26.79998779296875,109.5
