participant,session_time,mem_nom,cond_1st,tree_behaviour,resource_distribution,trial,trial_number,bg_name,bg_type,loop,sample,t_absolute,secs_elapsed,sample_interval,flag,fruits,row,col,x,y
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,55,55,394.43564194425016,5.996109517649529,0.1330373708569823,0,4,,,513.0,117.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,56,56,394.46963696553576,6.03010453893512,0.033995021285591065,1,4,1.0,16.0,731.5999755859375,381.6999969482422
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,57,57,394.6867679320094,6.247235505408753,0.21713096647363272,3,4,1.0,16.0,727.0,386.3999938964844
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,58,58,394.8196748088121,6.380142382211488,0.1329068768027355,3,4,1.0,16.0,729.9000244140625,388.6999969482422
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,59,59,394.9526764037728,6.513143977172149,0.13300159496066044,1,4,9.0,16.0,776.5999755859375,-443.79998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,60,60,395.16956368359206,6.730031256991424,0.21688727981927514,3,4,9.0,16.0,778.0,-437.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,61,61,395.30358401192825,6.864051585327616,0.1340203283361916,3,4,9.0,16.0,741.199951171875,-423.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,62,62,395.43664161669585,6.997109190095216,0.13305760476760042,3,4,9.0,16.0,742.5,-416.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,63,63,395.5706387786704,7.131106352069764,0.13399716197454836,3,4,9.0,16.0,738.4000244140625,-416.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,64,64,395.70363392223953,7.264101495638897,0.13299514356913278,3,4,9.0,16.0,735.5999755859375,-415.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,65,65,395.83671264065197,7.397180214051332,0.13307871841243468,3,4,9.0,16.0,731.699951171875,-419.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,66,66,395.97063297241766,7.531100545817026,0.13392033176569385,0,4,,,558.4000244140625,-284.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,67,67,396.0035984102615,7.564065983660839,0.03296543784381356,0,4,,,427.9000244140625,-206.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,68,68,396.03756850571517,7.598036079114536,0.03397009545369656,0,4,,,414.199951171875,-211.9000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,69,69,396.0706348198619,7.631102393261244,0.033066314146708464,0,4,,,413.4000244140625,-209.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,70,70,396.1036281159868,7.6640956893861585,0.032993296124914195,0,4,,,410.0,-212.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,71,71,396.1376281224384,7.698095695837765,0.03400000645160617,0,4,,,408.5,-213.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,72,72,396.1705950265059,7.731062599905272,0.03296690406750713,0,4,,,408.5999755859375,-215.79998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,73,73,396.2036202863437,7.764087859743086,0.03302525983781379,0,4,,,356.0,-186.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,74,74,396.23763172935287,7.7980993027522345,0.034011443009148934,3,4,7.0,11.0,292.5999755859375,-167.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,75,75,396.37061426338187,7.931081836781232,0.13298253402899718,3,4,7.0,11.0,287.199951171875,-168.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,76,76,396.50465277291187,8.065120346311232,0.13403850953000074,3,4,7.0,11.0,282.699951171875,-172.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,77,77,396.63763296098114,8.198100534380501,0.13298018806926848,3,4,7.0,11.0,284.199951171875,-177.4000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,78,78,396.7716664853451,8.332134058744487,0.13403352436398563,3,4,7.0,11.0,281.5,-177.9000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,79,79,396.9046349436121,8.465102517011474,0.132968458266987,0,4,,,68.5,-62.9000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,80,80,396.9376804373587,8.498148010758086,0.03304549374661292,0,4,,,65.5999755859375,-62.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,81,81,396.971676924868,8.532144498267371,0.033996487509284634,0,4,,,68.0,-61.70001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,82,82,397.0046318058885,8.565099379287858,0.03295488102048694,0,4,,,67.5999755859375,-61.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,83,83,397.0376687955286,8.598136368927953,0.03303698964009527,0,4,,,65.5999755859375,-59.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,84,84,397.07166293707814,8.63213051047751,0.033994141549555934,0,4,,,64.0999755859375,-61.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,85,85,397.10466854949664,8.665136122896001,0.03300561241849209,0,4,,,63.29998779296875,-59.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,86,86,397.13862192998204,8.699089503381401,0.033953380485399975,0,4,,,61.5,-60.4000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,87,87,397.1716225572327,8.73209013063206,0.033000627250658,0,4,,,61.29998779296875,-61.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,88,88,397.2046736226366,8.765141196035984,0.03305106540392444,0,4,,,-53.79998779296875,9.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,89,89,397.2386929832628,8.799160556662173,0.034019360626189155,0,4,,,-45.5,9.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,90,90,397.2716569548793,8.832124528278655,0.03296397161648201,0,4,,,-45.79998779296875,10.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,91,91,397.30464350636794,8.865111079767303,0.03298655148864782,0,4,,,-47.9000244140625,11.4000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,92,92,397.3386168275174,8.899084400916763,0.03397332114946039,0,4,,,-48.20001220703125,9.79998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,93,93,397.3718338696308,8.932301443030155,0.03321704211339238,0,4,,,-48.20001220703125,10.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,94,94,397.40468846083604,8.965156034235406,0.03285459120525047,0,4,,,-49.79998779296875,10.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,95,95,397.4386538643703,8.999121437769645,0.03396540353423916,0,4,,,-52.5999755859375,11.4000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,96,96,397.47162252790804,9.032090101307404,0.0329686635377584,0,4,,,-53.0,8.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,97,97,397.50466450271415,9.065132076113514,0.033041974806110375,0,4,,,-40.4000244140625,22.70001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,98,98,397.5387029242702,9.099170497669547,0.03403842155603343,0,4,,,21.29998779296875,25.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,99,99,397.5717006190698,9.13216819246918,0.03299769479963288,0,4,,,19.9000244140625,22.4000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,100,100,397.60566807531904,9.16613564871841,0.033967456249229144,0,4,,,19.0999755859375,19.9000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,101,101,397.63865228084615,9.19911985424551,0.03298420552710013,0,4,,,16.9000244140625,21.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,102,102,397.6716341404135,9.232101713812881,0.03298185956737143,0,4,,,17.20001220703125,21.79998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,103,103,397.7057033527017,9.26617092610104,0.03406921228815918,0,4,,,16.9000244140625,21.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,104,104,397.7386910771693,9.299158650568643,0.032987724467602675,0,4,,,17.5,21.79998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,105,105,397.7716899449497,9.33215751834905,0.032998867780406727,0,4,,,17.79998779296875,20.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,106,106,397.8056377537796,9.366105327178957,0.033947808829907444,0,4,,,18.9000244140625,20.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,107,107,397.8386448324218,9.399112405821143,0.03300707864218566,0,4,,,19.20001220703125,20.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,108,108,397.8717090938535,9.432176667252861,0.03306426143171848,0,4,,,20.0999755859375,20.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,109,109,397.9056994232178,9.466166996617176,0.033990329364314675,0,4,,,18.0999755859375,20.70001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,110,110,397.938658702913,9.499126276312381,0.03295927969520562,0,4,,,18.70001220703125,18.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,111,111,397.9716622626147,9.532129836014064,0.033003559701683116,0,4,,,17.5999755859375,20.9000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,112,112,398.0056273729042,9.566094946303565,0.033965110289500444,0,4,,,19.29998779296875,21.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,113,113,398.03870013844244,9.599167711841801,0.033072765538236126,0,4,,,18.29998779296875,20.70001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,114,114,398.07271275443054,9.633180327829905,0.03401261598810379,0,4,,,19.70001220703125,18.4000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,115,115,398.1057042910852,9.666171864484568,0.03299153665466292,0,4,,,19.0,20.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,116,116,398.1386515477334,9.699119121132753,0.03294725664818543,0,4,,,18.70001220703125,21.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,117,117,398.17271430863,9.733181882029385,0.034062760896631517,0,4,,,19.29998779296875,23.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,118,118,398.2056991006484,9.766166674047781,0.03298479201839655,0,4,,,20.70001220703125,22.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,119,119,398.2387293456504,9.799196919049791,0.033030245002009906,0,4,,,19.4000244140625,21.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,120,120,398.2726792071953,9.833146780594689,0.03394986154489743,0,4,,,20.9000244140625,21.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,121,121,398.30564640450757,9.866113977906934,0.032967197312245844,0,4,,,20.5,20.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,122,122,398.33873383230093,9.899201405700296,0.03308742779336171,0,4,,,21.5,21.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,123,123,398.37270773993987,9.933175313339234,0.03397390763893782,0,4,,,23.20001220703125,22.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,124,124,398.4057373984542,9.966204971853585,0.03302965851435147,0,4,,,24.9000244140625,24.79998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,125,125,398.43971247907393,10.000180052473297,0.03397508061971166,0,4,,,25.20001220703125,23.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,126,126,398.4726603222134,10.033127895612779,0.03294784313948185,0,4,,,25.5,22.9000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,127,127,398.50572956881115,10.066197142210513,0.03306924659773358,0,4,,,26.79998779296875,23.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,128,128,398.5397166724779,10.100184245877244,0.033987103666731855,0,4,,,26.70001220703125,22.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,129,129,398.57270762264307,10.13317519604243,0.032990950165185495,0,4,,,27.20001220703125,23.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,130,130,398.6056906551894,10.166158228588756,0.032983032546326285,0,4,,,28.5,24.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,131,131,398.63968831568127,10.200155889080634,0.03399766049187747,0,4,,,27.0,23.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,132,132,398.6727358621429,10.233203435542237,0.033047546461602906,0,4,,,26.70001220703125,22.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,133,133,398.7057042324359,10.266171805835256,0.03296837029301969,0,4,,,28.29998779296875,22.9000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,134,134,398.73969632127046,10.300163894669822,0.03399208883456595,0,4,,,28.20001220703125,24.4000244140625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,135,135,398.7726837524933,10.333151325892686,0.03298743122286396,0,4,,,27.70001220703125,24.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,136,136,398.80666704397663,10.367134617375996,0.033983291483309586,0,4,,,27.5,23.5999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,137,137,398.83973071891705,10.400198292316418,0.03306367494042206,0,4,,,27.29998779296875,25.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,138,138,398.87272812047377,10.433195693873131,0.03299740155671316,0,4,,,25.4000244140625,25.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,139,139,398.90668971182095,10.46715728522031,0.03396159134717891,0,4,,,39.20001220703125,52.79998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,140,140,398.93970030940363,10.500167882802998,0.033010597582688206,0,4,,,38.9000244140625,55.0
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,141,141,398.97275137480756,10.533218948206923,0.03305106540392444,0,4,,,37.0,51.600006103515625
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,142,142,399.0067211770165,10.56718875041588,0.033969802208957844,0,4,,,35.70001220703125,52.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,143,143,399.0397171123459,10.600184685745262,0.03299593532938161,0,4,,,34.4000244140625,50.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,144,144,399.0727382667519,10.633205840151277,0.03302115440601483,0,4,,,33.4000244140625,52.29998779296875
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,145,145,399.10670572300114,10.667173296400506,0.033967456249229144,0,4,,,31.5,51.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,146,146,399.1397652925116,10.700232865910948,0.03305956951044209,0,4,,,31.79998779296875,49.20001220703125
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,147,147,399.172759175126,10.73322674852534,0.03299388261439162,0,4,,,-57.0999755859375,5.0999755859375
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,148,148,399.20672135296263,10.767188926361996,0.03396217783665634,0,4,,,-102.9000244140625,-37.5
P027,20191021131508,nom,patchy_1st,fade,practice,tr-1,-1,practice_01,practice,149,149,399.2397205139896,10.80018808738896,0.03299916102696443,0,4,,,-106.9000244140625,-46.79998779296875
